location,date_local,dow,hours_offered,hours_sold,utilisation
Mima - 42nd St,2024-12-15,Sunday,20,10,0.5
Mima - 42nd St,2024-12-16,Monday,13,4,0.3076923076923077
Mima - 42nd St,2024-12-17,Tuesday,10,4,0.4
Mima - 42nd St,2024-12-18,Wednesday,14,4,0.2857142857142857
Mima - 42nd St,2024-12-19,Thursday,12,6,0.5
Mima - 42nd St,2024-12-20,Friday,14,7,0.5
Mima - 42nd St,2024-12-21,Saturday,18,2,0.1111111111111111
Mima - 42nd St,2024-12-22,Sunday,30,12,0.4
Mima - 42nd St,2024-12-23,Monday,21,8,0.38095238095238093
Mima - 42nd St,2024-12-26,Thursday,21,7,0.3333333333333333
Mima - 42nd St,2024-12-27,Friday,21,10,0.47619047619047616
Mima - 42nd St,2024-12-28,Saturday,30,20,0.6666666666666666
Mima - 42nd St,2024-12-29,Sunday,30,19,0.6333333333333333
Mima - 42nd St,2024-12-30,Monday,21,8,0.38095238095238093
Mima - 42nd St,2025-01-02,Thursday,21,11,0.5238095238095238
Mima - 42nd St,2025-01-03,Friday,21,12,0.5714285714285714
Mima - 42nd St,2025-01-04,Saturday,30,11,0.36666666666666664
Mima - 42nd St,2025-01-05,Sunday,30,14,0.4666666666666667
Mima - 42nd St,2025-01-06,Monday,18,10,0.5555555555555556
Mima - 42nd St,2025-01-07,Tuesday,20,10,0.5
Mima - 42nd St,2025-01-08,Wednesday,21,12,0.5714285714285714
Mima - 42nd St,2025-01-09,Thursday,21,10,0.47619047619047616
Mima - 42nd St,2025-01-10,Friday,21,10,0.47619047619047616
Mima - 42nd St,2025-01-11,Saturday,30,19,0.6333333333333333
Mima - 42nd St,2025-01-12,Sunday,30,17,0.5666666666666667
Mima - 42nd St,2025-01-13,Monday,18,13,0.7222222222222222
Mima - 42nd St,2025-01-14,Tuesday,15,7,0.4666666666666667
Mima - 42nd St,2025-01-15,Wednesday,21,17,0.8095238095238095
Mima - 42nd St,2025-01-16,Thursday,21,13,0.6190476190476191
Mima - 42nd St,2025-01-17,Friday,21,10,0.47619047619047616
Mima - 42nd St,2025-01-18,Saturday,30,15,0.5
Mima - 42nd St,2025-01-19,Sunday,30,21,0.7
Mima - 42nd St,2025-01-20,Monday,18,16,0.8888888888888888
Mima - 42nd St,2025-01-21,Tuesday,15,12,0.8
Mima - 42nd St,2025-01-22,Wednesday,21,15,0.7142857142857143
Mima - 42nd St,2025-01-23,Thursday,21,17,0.8095238095238095
Mima - 42nd St,2025-01-24,Friday,21,15,0.7142857142857143
Mima - 42nd St,2025-01-25,Saturday,30,16,0.5333333333333333
Mima - 42nd St,2025-01-26,Sunday,30,12,0.4
Mima - 42nd St,2025-01-27,Monday,18,11,0.6111111111111112
Mima - 42nd St,2025-01-28,Tuesday,15,3,0.2
Mima - 42nd St,2025-01-29,Wednesday,21,10,0.47619047619047616
Mima - 42nd St,2025-01-30,Thursday,21,2,0.09523809523809523
Mima - 42nd St,2025-01-31,Friday,21,15,0.7142857142857143
Mima - 42nd St,2025-02-01,Saturday,30,12,0.4
Mima - 42nd St,2025-02-02,Sunday,30,10,0.3333333333333333
Mima - 42nd St,2025-02-03,Monday,18,3,0.16666666666666666
Mima - 42nd St,2025-02-04,Tuesday,15,8,0.5333333333333333
Mima - 42nd St,2025-02-05,Wednesday,15,5,0.3333333333333333
Mima - 42nd St,2025-02-06,Thursday,21,6,0.2857142857142857
Mima - 42nd St,2025-02-07,Friday,21,10,0.47619047619047616
Mima - 42nd St,2025-02-08,Saturday,30,11,0.36666666666666664
Mima - 42nd St,2025-02-09,Sunday,30,14,0.4666666666666667
Mima - 42nd St,2025-02-10,Monday,18,12,0.6666666666666666
Mima - 42nd St,2025-02-11,Tuesday,15,11,0.7333333333333333
Mima - 42nd St,2025-02-12,Wednesday,21,7,0.3333333333333333
Mima - 42nd St,2025-02-13,Thursday,21,8,0.38095238095238093
Mima - 42nd St,2025-02-14,Friday,21,6,0.2857142857142857
Mima - 42nd St,2025-02-15,Saturday,30,7,0.23333333333333334
Mima - 42nd St,2025-02-16,Sunday,30,9,0.3
Mima - 42nd St,2025-02-17,Monday,18,11,0.6111111111111112
Mima - 42nd St,2025-02-18,Tuesday,15,1,0.06666666666666667
Mima - 42nd St,2025-02-19,Wednesday,21,10,0.47619047619047616
Mima - 42nd St,2025-02-20,Thursday,21,3,0.14285714285714285
Mima - 42nd St,2025-02-21,Friday,21,4,0.19047619047619047
Mima - 42nd St,2025-02-22,Saturday,30,16,0.5333333333333333
Mima - 42nd St,2025-02-23,Sunday,30,22,0.7333333333333333
Mima - 42nd St,2025-02-24,Monday,18,10,0.5555555555555556
Mima - 42nd St,2025-02-25,Tuesday,21,3,0.14285714285714285
Mima - 42nd St,2025-02-26,Wednesday,21,10,0.47619047619047616
Mima - 42nd St,2025-02-27,Thursday,21,7,0.3333333333333333
Mima - 42nd St,2025-02-28,Friday,21,6,0.2857142857142857
Mima - 42nd St,2025-03-01,Saturday,30,11,0.36666666666666664
Mima - 42nd St,2025-03-02,Sunday,30,17,0.5666666666666667
Mima - 42nd St,2025-03-03,Monday,18,12,0.6666666666666666
Mima - 42nd St,2025-03-04,Tuesday,15,8,0.5333333333333333
Mima - 42nd St,2025-03-05,Wednesday,21,9,0.42857142857142855
Mima - 42nd St,2025-03-06,Thursday,15,8,0.5333333333333333
Mima - 42nd St,2025-03-07,Friday,21,14,0.6666666666666666
Mima - 42nd St,2025-03-08,Saturday,30,17,0.5666666666666667
Mima - 42nd St,2025-03-09,Sunday,30,20,0.6666666666666666
Mima - 42nd St,2025-03-10,Monday,18,14,0.7777777777777778
Mima - 42nd St,2025-03-11,Tuesday,15,6,0.4
Mima - 42nd St,2025-03-12,Wednesday,21,8,0.38095238095238093
Mima - 42nd St,2025-03-13,Thursday,21,7,0.3333333333333333
Mima - 42nd St,2025-03-14,Friday,21,7,0.3333333333333333
Mima - 42nd St,2025-03-15,Saturday,30,14,0.4666666666666667
Mima - 42nd St,2025-03-16,Sunday,30,10,0.3333333333333333
Mima - 42nd St,2025-03-17,Monday,18,8,0.4444444444444444
Mima - 42nd St,2025-03-18,Tuesday,15,5,0.3333333333333333
Mima - 42nd St,2025-03-19,Wednesday,21,10,0.47619047619047616
Mima - 42nd St,2025-03-20,Thursday,21,10,0.47619047619047616
Mima - 42nd St,2025-03-21,Friday,21,8,0.38095238095238093
Mima - 42nd St,2025-03-22,Saturday,30,3,0.1
Mima - 42nd St,2025-03-23,Sunday,30,13,0.43333333333333335
Mima - 42nd St,2025-03-24,Monday,18,10,0.5555555555555556
Mima - 42nd St,2025-03-25,Tuesday,15,4,0.26666666666666666
Mima - 42nd St,2025-03-26,Wednesday,21,10,0.47619047619047616
Mima - 42nd St,2025-03-27,Thursday,15,9,0.6
Mima - 42nd St,2025-03-28,Friday,21,3,0.14285714285714285
Tribeca,2023-08-21,Monday,60,22,0.36666666666666664
Tribeca,2023-08-22,Tuesday,60,22,0.36666666666666664
Tribeca,2023-08-23,Wednesday,60,19,0.31666666666666665
Tribeca,2023-08-24,Thursday,60,27,0.45
Tribeca,2023-08-25,Friday,60,32,0.5333333333333333
Tribeca,2023-08-26,Saturday,40,24,0.6
Tribeca,2023-08-27,Sunday,40,21,0.525
Tribeca,2023-08-28,Monday,60,22,0.36666666666666664
Tribeca,2023-08-29,Tuesday,60,22,0.36666666666666664
Tribeca,2023-08-30,Wednesday,60,24,0.4
Tribeca,2023-08-31,Thursday,60,25,0.4166666666666667
Tribeca,2023-09-01,Friday,60,30,0.5
Tribeca,2023-09-05,Tuesday,60,5,0.08333333333333333
Tribeca,2023-09-06,Wednesday,60,12,0.2
Tribeca,2023-09-07,Thursday,60,16,0.26666666666666666
Tribeca,2023-09-08,Friday,60,16,0.26666666666666666
Tribeca,2023-09-09,Saturday,40,5,0.125
Tribeca,2023-09-10,Sunday,40,2,0.05
Tribeca,2023-09-11,Monday,60,3,0.05
Tribeca,2023-09-12,Tuesday,60,6,0.1
Tribeca,2023-09-13,Wednesday,60,9,0.15
Tribeca,2023-09-14,Thursday,60,2,0.03333333333333333
Tribeca,2023-09-15,Friday,60,6,0.1
Tribeca,2023-09-16,Saturday,40,2,0.05
Tribeca,2023-09-17,Sunday,40,3,0.075
Tribeca,2023-09-18,Monday,74,17,0.22972972972972974
Tribeca,2023-09-19,Tuesday,60,5,0.08333333333333333
Tribeca,2023-09-20,Wednesday,60,8,0.13333333333333333
Tribeca,2023-09-21,Thursday,60,4,0.06666666666666667
Tribeca,2023-09-22,Friday,60,5,0.08333333333333333
Tribeca,2023-09-23,Saturday,40,39,0.975
Tribeca,2023-09-24,Sunday,40,13,0.325
Tribeca,2023-09-25,Monday,74,7,0.0945945945945946
Tribeca,2023-09-26,Tuesday,60,8,0.13333333333333333
Tribeca,2023-09-27,Wednesday,60,8,0.13333333333333333
Tribeca,2023-09-28,Thursday,60,8,0.13333333333333333
Tribeca,2023-09-29,Friday,60,10,0.16666666666666666
Tribeca,2023-09-30,Saturday,40,9,0.225
Tribeca,2023-10-01,Sunday,40,8,0.2
Tribeca,2023-10-02,Monday,74,9,0.12162162162162163
Tribeca,2023-10-03,Tuesday,60,7,0.11666666666666667
Tribeca,2023-10-04,Wednesday,60,7,0.11666666666666667
Tribeca,2023-10-05,Thursday,60,12,0.2
Tribeca,2023-10-06,Friday,60,14,0.23333333333333334
Tribeca,2023-10-07,Saturday,40,10,0.25
Tribeca,2023-10-08,Sunday,40,6,0.15
Tribeca,2023-10-09,Monday,74,12,0.16216216216216217
Tribeca,2023-10-10,Tuesday,60,8,0.13333333333333333
Tribeca,2023-10-11,Wednesday,60,11,0.18333333333333332
Tribeca,2023-10-12,Thursday,60,11,0.18333333333333332
Tribeca,2023-10-13,Friday,60,19,0.31666666666666665
Tribeca,2023-10-14,Saturday,40,19,0.475
Tribeca,2023-10-15,Sunday,40,12,0.3
Tribeca,2023-10-16,Monday,74,8,0.10810810810810811
Tribeca,2023-10-17,Tuesday,60,8,0.13333333333333333
Tribeca,2023-10-18,Wednesday,60,13,0.21666666666666667
Tribeca,2023-10-19,Thursday,60,12,0.2
Tribeca,2023-10-20,Friday,60,8,0.13333333333333333
Tribeca,2023-10-21,Saturday,40,13,0.325
Tribeca,2023-10-22,Sunday,40,9,0.225
Tribeca,2023-10-23,Monday,74,9,0.12162162162162163
Tribeca,2023-10-24,Tuesday,60,12,0.2
Tribeca,2023-10-25,Wednesday,60,11,0.18333333333333332
Tribeca,2023-10-26,Thursday,60,11,0.18333333333333332
Tribeca,2023-10-27,Friday,60,14,0.23333333333333334
Tribeca,2023-10-28,Saturday,40,10,0.25
Tribeca,2023-10-29,Sunday,40,17,0.425
Tribeca,2023-10-30,Monday,74,13,0.17567567567567569
Tribeca,2023-10-31,Tuesday,60,9,0.15
Tribeca,2023-11-01,Wednesday,60,13,0.21666666666666667
Tribeca,2023-11-02,Thursday,60,9,0.15
Tribeca,2023-11-03,Friday,60,13,0.21666666666666667
Tribeca,2023-11-04,Saturday,40,10,0.25
Tribeca,2023-11-05,Sunday,40,16,0.4
Tribeca,2023-11-06,Monday,74,14,0.1891891891891892
Tribeca,2023-11-07,Tuesday,60,7,0.11666666666666667
Tribeca,2023-11-08,Wednesday,60,21,0.35
Tribeca,2023-11-09,Thursday,60,7,0.11666666666666667
Tribeca,2023-11-10,Friday,60,18,0.3
Tribeca,2023-11-11,Saturday,40,14,0.35
Tribeca,2023-11-12,Sunday,40,18,0.45
Tribeca,2023-11-13,Monday,74,16,0.21621621621621623
Tribeca,2023-11-14,Tuesday,60,32,0.5333333333333333
Tribeca,2023-11-15,Wednesday,60,30,0.5
Tribeca,2023-11-16,Thursday,60,21,0.35
Tribeca,2023-11-17,Friday,60,10,0.16666666666666666
Tribeca,2023-11-18,Saturday,40,7,0.175
Tribeca,2023-11-19,Sunday,40,12,0.3
Tribeca,2023-11-20,Monday,74,9,0.12162162162162163
Tribeca,2023-11-21,Tuesday,60,14,0.23333333333333334
Tribeca,2023-11-22,Wednesday,60,10,0.16666666666666666
Tribeca,2023-11-23,Thursday,60,60,1.0
Tribeca,2023-11-24,Friday,60,27,0.45
Tribeca,2023-11-25,Saturday,40,11,0.275
Tribeca,2023-11-26,Sunday,40,15,0.375
Tribeca,2023-11-27,Monday,74,8,0.10810810810810811
Tribeca,2023-11-28,Tuesday,60,13,0.21666666666666667
Tribeca,2023-11-29,Wednesday,60,7,0.11666666666666667
Tribeca,2023-11-30,Thursday,60,9,0.15
Tribeca,2023-12-01,Friday,60,21,0.35
Tribeca,2023-12-02,Saturday,40,13,0.325
Tribeca,2023-12-03,Sunday,40,25,0.625
Tribeca,2023-12-04,Monday,74,10,0.13513513513513514
Tribeca,2023-12-05,Tuesday,60,17,0.2833333333333333
Tribeca,2023-12-06,Wednesday,60,8,0.13333333333333333
Tribeca,2023-12-07,Thursday,60,9,0.15
Tribeca,2023-12-08,Friday,60,9,0.15
Tribeca,2023-12-09,Saturday,40,16,0.4
Tribeca,2023-12-10,Sunday,40,17,0.425
Tribeca,2023-12-11,Monday,74,14,0.1891891891891892
Tribeca,2023-12-12,Tuesday,60,12,0.2
Tribeca,2023-12-13,Wednesday,60,8,0.13333333333333333
Tribeca,2023-12-14,Thursday,60,11,0.18333333333333332
Tribeca,2023-12-15,Friday,60,13,0.21666666666666667
Tribeca,2023-12-16,Saturday,40,17,0.425
Tribeca,2023-12-17,Sunday,40,16,0.4
Tribeca,2023-12-18,Monday,74,8,0.10810810810810811
Tribeca,2023-12-19,Tuesday,60,17,0.2833333333333333
Tribeca,2023-12-20,Wednesday,60,12,0.2
Tribeca,2023-12-21,Thursday,60,14,0.23333333333333334
Tribeca,2023-12-22,Friday,60,18,0.3
Tribeca,2023-12-23,Saturday,40,1,0.025
Tribeca,2023-12-24,Sunday,40,25,0.625
Tribeca,2023-12-25,Monday,60,60,1.0
Tribeca,2023-12-26,Tuesday,60,23,0.38333333333333336
Tribeca,2023-12-27,Wednesday,60,30,0.5
Tribeca,2023-12-28,Thursday,60,30,0.5
Tribeca,2023-12-29,Friday,60,37,0.6166666666666667
Tribeca,2023-12-30,Saturday,46,10,0.21739130434782608
Tribeca,2023-12-31,Sunday,40,40,1.0
Tribeca,2024-01-01,Monday,60,60,1.0
Tribeca,2024-01-02,Tuesday,60,17,0.2833333333333333
Tribeca,2024-01-03,Wednesday,60,11,0.18333333333333332
Tribeca,2024-01-04,Thursday,60,13,0.21666666666666667
Tribeca,2024-01-05,Friday,60,12,0.2
Tribeca,2024-01-06,Saturday,40,26,0.65
Tribeca,2024-01-07,Sunday,40,22,0.55
Tribeca,2024-01-08,Monday,74,16,0.21621621621621623
Tribeca,2024-01-09,Tuesday,66,16,0.24242424242424243
Tribeca,2024-01-10,Wednesday,66,21,0.3181818181818182
Tribeca,2024-01-11,Thursday,70,21,0.3
Tribeca,2024-01-12,Friday,60,16,0.26666666666666666
Tribeca,2024-01-13,Saturday,40,13,0.325
Tribeca,2024-01-14,Sunday,40,20,0.5
Tribeca,2024-01-15,Monday,72,21,0.2916666666666667
Tribeca,2024-01-16,Tuesday,58,15,0.25862068965517243
Tribeca,2024-01-17,Wednesday,62,16,0.25806451612903225
Tribeca,2024-01-18,Thursday,68,14,0.20588235294117646
Tribeca,2024-01-19,Friday,60,13,0.21666666666666667
Tribeca,2024-01-20,Saturday,40,15,0.375
Tribeca,2024-01-21,Sunday,40,22,0.55
Tribeca,2024-01-22,Monday,68,21,0.3088235294117647
Tribeca,2024-01-23,Tuesday,60,18,0.3
Tribeca,2024-01-24,Wednesday,62,17,0.27419354838709675
Tribeca,2024-01-25,Thursday,68,19,0.27941176470588236
Tribeca,2024-01-26,Friday,60,20,0.3333333333333333
Tribeca,2024-01-27,Saturday,40,28,0.7
Tribeca,2024-01-28,Sunday,40,18,0.45
Tribeca,2024-01-29,Monday,68,23,0.3382352941176471
Tribeca,2024-01-30,Tuesday,60,16,0.26666666666666666
Tribeca,2024-01-31,Wednesday,62,18,0.2903225806451613
Tribeca,2024-02-01,Thursday,68,25,0.36764705882352944
Tribeca,2024-02-02,Friday,60,20,0.3333333333333333
Tribeca,2024-02-03,Saturday,40,24,0.6
Tribeca,2024-02-04,Sunday,40,16,0.4
Tribeca,2024-02-05,Monday,68,17,0.25
Tribeca,2024-02-06,Tuesday,60,17,0.2833333333333333
Tribeca,2024-02-07,Wednesday,62,17,0.27419354838709675
Tribeca,2024-02-08,Thursday,68,30,0.4411764705882353
Tribeca,2024-02-09,Friday,60,18,0.3
Tribeca,2024-02-10,Saturday,40,19,0.475
Tribeca,2024-02-11,Sunday,40,27,0.675
Tribeca,2024-02-12,Monday,68,15,0.22058823529411764
Tribeca,2024-02-13,Tuesday,60,11,0.18333333333333332
Tribeca,2024-02-14,Wednesday,62,16,0.25806451612903225
Tribeca,2024-02-15,Thursday,68,13,0.19117647058823528
Tribeca,2024-02-16,Friday,60,10,0.16666666666666666
Tribeca,2024-02-17,Saturday,40,19,0.475
Tribeca,2024-02-18,Sunday,40,17,0.425
Tribeca,2024-02-19,Monday,68,22,0.3235294117647059
Tribeca,2024-02-20,Tuesday,60,17,0.2833333333333333
Tribeca,2024-02-21,Wednesday,62,24,0.3870967741935484
Tribeca,2024-02-22,Thursday,68,26,0.38235294117647056
Tribeca,2024-02-23,Friday,60,20,0.3333333333333333
Tribeca,2024-02-24,Saturday,40,29,0.725
Tribeca,2024-02-25,Sunday,40,30,0.75
Tribeca,2024-02-26,Monday,68,27,0.39705882352941174
Tribeca,2024-02-27,Tuesday,60,27,0.45
Tribeca,2024-02-28,Wednesday,62,20,0.3225806451612903
Tribeca,2024-02-29,Thursday,68,22,0.3235294117647059
Tribeca,2024-03-01,Friday,60,23,0.38333333333333336
Tribeca,2024-03-02,Saturday,40,33,0.825
Tribeca,2024-03-03,Sunday,40,29,0.725
Tribeca,2024-03-04,Monday,68,14,0.20588235294117646
Tribeca,2024-03-05,Tuesday,60,31,0.5166666666666667
Tribeca,2024-03-06,Wednesday,62,29,0.46774193548387094
Tribeca,2024-03-07,Thursday,68,22,0.3235294117647059
Tribeca,2024-03-08,Friday,60,21,0.35
Tribeca,2024-03-09,Saturday,40,32,0.8
Tribeca,2024-03-10,Sunday,40,35,0.875
Tribeca,2024-03-11,Monday,68,32,0.47058823529411764
Tribeca,2024-03-12,Tuesday,60,30,0.5
Tribeca,2024-03-13,Wednesday,62,27,0.43548387096774194
Tribeca,2024-03-14,Thursday,68,30,0.4411764705882353
Tribeca,2024-03-15,Friday,60,29,0.48333333333333334
Tribeca,2024-03-16,Saturday,40,32,0.8
Tribeca,2024-03-17,Sunday,40,19,0.475
Tribeca,2024-03-18,Monday,68,19,0.27941176470588236
Tribeca,2024-03-19,Tuesday,60,20,0.3333333333333333
Tribeca,2024-03-20,Wednesday,62,23,0.3709677419354839
Tribeca,2024-03-21,Thursday,68,18,0.2647058823529412
Tribeca,2024-03-22,Friday,60,21,0.35
Tribeca,2024-03-23,Saturday,40,22,0.55
Tribeca,2024-03-24,Sunday,40,31,0.775
Tribeca,2024-03-25,Monday,60,25,0.4166666666666667
Tribeca,2024-03-26,Tuesday,60,27,0.45
Tribeca,2024-03-27,Wednesday,60,24,0.4
Tribeca,2024-03-28,Thursday,64,25,0.390625
Tribeca,2024-03-29,Friday,60,33,0.55
Tribeca,2024-03-30,Saturday,40,24,0.6
Tribeca,2024-03-31,Sunday,40,40,1.0
Tribeca,2024-04-01,Monday,62,18,0.2903225806451613
Tribeca,2024-04-02,Tuesday,60,31,0.5166666666666667
Tribeca,2024-04-03,Wednesday,58,27,0.46551724137931033
Tribeca,2024-04-04,Thursday,66,19,0.2878787878787879
Tribeca,2024-04-05,Friday,60,32,0.5333333333333333
Tribeca,2024-04-06,Saturday,40,37,0.925
Tribeca,2024-04-07,Sunday,40,33,0.825
Tribeca,2024-04-08,Monday,62,32,0.5161290322580645
Tribeca,2024-04-09,Tuesday,60,30,0.5
Tribeca,2024-04-10,Wednesday,62,17,0.27419354838709675
Tribeca,2024-04-11,Thursday,64,16,0.25
Tribeca,2024-04-12,Friday,60,20,0.3333333333333333
Tribeca,2024-04-13,Saturday,40,31,0.775
Tribeca,2024-04-14,Sunday,40,23,0.575
Tribeca,2024-04-15,Monday,62,18,0.2903225806451613
Tribeca,2024-04-16,Tuesday,60,29,0.48333333333333334
Tribeca,2024-04-17,Wednesday,62,20,0.3225806451612903
Tribeca,2024-04-18,Thursday,64,16,0.25
Tribeca,2024-04-19,Friday,60,21,0.35
Tribeca,2024-04-20,Saturday,40,18,0.45
Tribeca,2024-04-21,Sunday,40,23,0.575
Tribeca,2024-04-22,Monday,62,19,0.3064516129032258
Tribeca,2024-04-23,Tuesday,60,28,0.4666666666666667
Tribeca,2024-04-24,Wednesday,62,23,0.3709677419354839
Tribeca,2024-04-25,Thursday,62,20,0.3225806451612903
Tribeca,2024-04-26,Friday,60,23,0.38333333333333336
Tribeca,2024-04-27,Saturday,40,13,0.325
Tribeca,2024-04-28,Sunday,40,21,0.525
Tribeca,2024-04-29,Monday,62,13,0.20967741935483872
Tribeca,2024-04-30,Tuesday,60,33,0.55
Tribeca,2024-05-01,Wednesday,62,25,0.4032258064516129
Tribeca,2024-05-02,Thursday,62,11,0.1774193548387097
Tribeca,2024-05-03,Friday,60,32,0.5333333333333333
Tribeca,2024-05-04,Saturday,40,20,0.5
Tribeca,2024-05-05,Sunday,40,23,0.575
Tribeca,2024-05-06,Monday,62,18,0.2903225806451613
Tribeca,2024-05-07,Tuesday,60,19,0.31666666666666665
Tribeca,2024-05-08,Wednesday,62,14,0.22580645161290322
Tribeca,2024-05-09,Thursday,62,16,0.25806451612903225
Tribeca,2024-05-10,Friday,60,31,0.5166666666666667
Tribeca,2024-05-11,Saturday,40,15,0.375
Tribeca,2024-05-12,Sunday,40,17,0.425
Tribeca,2024-05-13,Monday,62,16,0.25806451612903225
Tribeca,2024-05-14,Tuesday,66,32,0.48484848484848486
Tribeca,2024-05-15,Wednesday,62,26,0.41935483870967744
Tribeca,2024-05-16,Thursday,62,14,0.22580645161290322
Tribeca,2024-05-17,Friday,60,27,0.45
Tribeca,2024-05-18,Saturday,40,14,0.35
Tribeca,2024-05-19,Sunday,40,13,0.325
Tribeca,2024-05-20,Monday,62,15,0.24193548387096775
Tribeca,2024-05-21,Tuesday,64,15,0.234375
Tribeca,2024-05-22,Wednesday,62,17,0.27419354838709675
Tribeca,2024-05-23,Thursday,62,17,0.27419354838709675
Tribeca,2024-05-24,Friday,60,9,0.15
Tribeca,2024-05-25,Saturday,40,15,0.375
Tribeca,2024-05-26,Sunday,40,10,0.25
Tribeca,2024-05-27,Monday,62,62,1.0
Tribeca,2024-05-28,Tuesday,64,20,0.3125
Tribeca,2024-05-29,Wednesday,62,22,0.3548387096774194
Tribeca,2024-05-30,Thursday,62,18,0.2903225806451613
Tribeca,2024-05-31,Friday,60,32,0.5333333333333333
Tribeca,2024-06-01,Saturday,40,19,0.475
Tribeca,2024-06-02,Sunday,40,19,0.475
Tribeca,2024-06-03,Monday,54,9,0.16666666666666666
Tribeca,2024-06-04,Tuesday,56,13,0.23214285714285715
Tribeca,2024-06-05,Wednesday,54,26,0.48148148148148145
Tribeca,2024-06-06,Thursday,62,12,0.1935483870967742
Tribeca,2024-06-07,Friday,60,29,0.48333333333333334
Tribeca,2024-06-08,Saturday,40,20,0.5
Tribeca,2024-06-09,Sunday,40,15,0.375
Tribeca,2024-06-10,Monday,62,7,0.11290322580645161
Tribeca,2024-06-11,Tuesday,64,16,0.25
Tribeca,2024-06-12,Wednesday,62,20,0.3225806451612903
Tribeca,2024-06-13,Thursday,62,19,0.3064516129032258
Tribeca,2024-06-14,Friday,60,27,0.45
Tribeca,2024-06-15,Saturday,40,19,0.475
Tribeca,2024-06-16,Sunday,40,17,0.425
Tribeca,2024-06-17,Monday,60,18,0.3
Tribeca,2024-06-18,Tuesday,60,14,0.23333333333333334
Tribeca,2024-06-19,Wednesday,60,24,0.4
Tribeca,2024-06-20,Thursday,60,9,0.15
Tribeca,2024-06-21,Friday,60,13,0.21666666666666667
Tribeca,2024-06-22,Saturday,40,18,0.45
Tribeca,2024-06-23,Sunday,40,18,0.45
Tribeca,2024-06-24,Monday,60,8,0.13333333333333333
Tribeca,2024-06-25,Tuesday,60,17,0.2833333333333333
Tribeca,2024-06-26,Wednesday,60,16,0.26666666666666666
Tribeca,2024-06-27,Thursday,60,20,0.3333333333333333
Tribeca,2024-06-28,Friday,60,19,0.31666666666666665
Tribeca,2024-06-29,Saturday,40,13,0.325
Tribeca,2024-06-30,Sunday,40,19,0.475
Tribeca,2024-07-01,Monday,63,19,0.30158730158730157
Tribeca,2024-07-02,Tuesday,63,10,0.15873015873015872
Tribeca,2024-07-03,Wednesday,63,24,0.38095238095238093
Tribeca,2024-07-04,Thursday,0,0,
Tribeca,2024-07-05,Friday,60,13,0.21666666666666667
Tribeca,2024-07-06,Saturday,40,8,0.2
Tribeca,2024-07-07,Sunday,40,9,0.225
Tribeca,2024-07-08,Monday,60,14,0.23333333333333334
Tribeca,2024-07-09,Tuesday,60,15,0.25
Tribeca,2024-07-10,Wednesday,54,21,0.3888888888888889
Tribeca,2024-07-11,Thursday,60,19,0.31666666666666665
Tribeca,2024-07-12,Friday,60,22,0.36666666666666664
Tribeca,2024-07-13,Saturday,40,19,0.475
Tribeca,2024-07-14,Sunday,40,19,0.475
Tribeca,2024-07-15,Monday,60,17,0.2833333333333333
Tribeca,2024-07-16,Tuesday,60,25,0.4166666666666667
Tribeca,2024-07-17,Wednesday,60,15,0.25
Tribeca,2024-07-18,Thursday,60,18,0.3
Tribeca,2024-07-19,Friday,60,14,0.23333333333333334
Tribeca,2024-07-20,Saturday,40,6,0.15
Tribeca,2024-07-21,Sunday,40,19,0.475
Tribeca,2024-07-22,Monday,44,5,0.11363636363636363
Tribeca,2024-07-23,Tuesday,60,18,0.3
Tribeca,2024-07-24,Wednesday,54,12,0.2222222222222222
Tribeca,2024-07-25,Thursday,60,14,0.23333333333333334
Tribeca,2024-07-26,Friday,60,14,0.23333333333333334
Tribeca,2024-07-27,Saturday,40,13,0.325
Tribeca,2024-07-28,Sunday,40,12,0.3
Tribeca,2024-07-29,Monday,60,12,0.2
Tribeca,2024-07-30,Tuesday,60,11,0.18333333333333332
Tribeca,2024-07-31,Wednesday,60,16,0.26666666666666666
Tribeca,2024-08-01,Thursday,60,13,0.21666666666666667
Tribeca,2024-08-02,Friday,60,17,0.2833333333333333
Tribeca,2024-08-03,Saturday,40,7,0.175
Tribeca,2024-08-04,Sunday,40,16,0.4
Tribeca,2024-08-05,Monday,60,12,0.2
Tribeca,2024-08-06,Tuesday,60,9,0.15
Tribeca,2024-08-07,Wednesday,54,17,0.3148148148148148
Tribeca,2024-08-08,Thursday,60,16,0.26666666666666666
Tribeca,2024-08-09,Friday,60,21,0.35
Tribeca,2024-08-10,Saturday,40,10,0.25
Tribeca,2024-08-11,Sunday,40,11,0.275
Tribeca,2024-08-12,Monday,60,19,0.31666666666666665
Tribeca,2024-08-13,Tuesday,60,14,0.23333333333333334
Tribeca,2024-08-14,Wednesday,60,14,0.23333333333333334
Tribeca,2024-08-15,Thursday,60,18,0.3
Tribeca,2024-08-16,Friday,60,16,0.26666666666666666
Tribeca,2024-08-17,Saturday,40,6,0.15
Tribeca,2024-08-18,Sunday,40,15,0.375
Tribeca,2024-08-19,Monday,60,10,0.16666666666666666
Tribeca,2024-08-20,Tuesday,60,14,0.23333333333333334
Tribeca,2024-08-21,Wednesday,54,8,0.14814814814814814
Tribeca,2024-08-22,Thursday,60,14,0.23333333333333334
Tribeca,2024-08-23,Friday,60,19,0.31666666666666665
Tribeca,2024-08-24,Saturday,40,10,0.25
Tribeca,2024-08-25,Sunday,40,16,0.4
